GEOID,NAME,P01
42125,"Washington County, Pennsylvania",207820
42127,"Wayne County, Pennsylvania",52822
42129,"Westmoreland County, Pennsylvania",365169
42131,"Wyoming County, Pennsylvania",28276
42133,"York County, Pennsylvania",434972
44001,"Bristol County, Rhode Island",49875
44003,"Kent County, Rhode Island",166158
44005,"Newport County, Rhode Island",82888
44007,"Providence County, Rhode Island",626667
44009,"Washington County, Rhode Island",126979
45001,"Abbeville County, South Carolina",25417
45003,"Aiken County, South Carolina",160099
45005,"Allendale County, South Carolina",10419
45007,"Anderson County, South Carolina",187126
45009,"Bamberg County, South Carolina",15987
45011,"Barnwell County, South Carolina",22621
45013,"Beaufort County, South Carolina",162233
45015,"Berkeley County, South Carolina",177843
45017,"Calhoun County, South Carolina",15175
45019,"Charleston County, South Carolina",350209
45021,"Cherokee County, South Carolina",55467
45023,"Chester County, South Carolina",33140
45025,"Chesterfield County, South Carolina",46734
45027,"Clarendon County, South Carolina",34971
45029,"Colleton County, South Carolina",38892
45031,"Darlington County, South Carolina",68681
45033,"Dillon County, South Carolina",32062
45035,"Dorchester County, South Carolina",136555
45037,"Edgefield County, South Carolina",26985
45039,"Fairfield County, South Carolina",23956
45041,"Florence County, South Carolina",136885
45043,"Georgetown County, South Carolina",60158
45045,"Greenville County, South Carolina",451225
45047,"Greenwood County, South Carolina",69661
45049,"Hampton County, South Carolina",21090
45051,"Horry County, South Carolina",269291
45053,"Jasper County, South Carolina",24777
45055,"Kershaw County, South Carolina",61572
45057,"Lancaster County, South Carolina",76652
45059,"Laurens County, South Carolina",66537
45061,"Lee County, South Carolina",19220
45063,"Lexington County, South Carolina",262391
45065,"McCormick County, South Carolina",10233
45067,"Marion County, South Carolina",33062
45069,"Marlboro County, South Carolina",28933
45071,"Newberry County, South Carolina",37508
45073,"Oconee County, South Carolina",74273
45075,"Orangeburg County, South Carolina",92501
45077,"Pickens County, South Carolina",119224
45079,"Richland County, South Carolina",384504
45081,"Saluda County, South Carolina",19875
45083,"Spartanburg County, South Carolina",284307
45085,"Sumter County, South Carolina",107456
45087,"Union County, South Carolina",28961
45089,"Williamsburg County, South Carolina",34423
45091,"York County, South Carolina",226073
46003,"Aurora County, South Dakota",2710
46005,"Beadle County, South Dakota",17398
46007,"Bennett County, South Dakota",3431
46009,"Bon Homme County, South Dakota",7070
46011,"Brookings County, South Dakota",31965
46013,"Brown County, South Dakota",36531
46015,"Brule County, South Dakota",5255
46017,"Buffalo County, South Dakota",1912
46019,"Butte County, South Dakota",10110
46021,"Campbell County, South Dakota",1466
46023,"Charles Mix County, South Dakota",9129
46025,"Clark County, South Dakota",3691
46027,"Clay County, South Dakota",13864
46029,"Codington County, South Dakota",27227
46031,"Corson County, South Dakota",4050
46033,"Custer County, South Dakota",8216
46035,"Davison County, South Dakota",19504
46037,"Day County, South Dakota",5710
46039,"Deuel County, South Dakota",4364
46041,"Dewey County, South Dakota",5301
46043,"Douglas County, South Dakota",3002
46045,"Edmunds County, South Dakota",4071
46047,"Fall River County, South Dakota",7094
46049,"Faulk County, South Dakota",2364
46051,"Grant County, South Dakota",7356
46053,"Gregory County, South Dakota",4271
46055,"Haakon County, South Dakota",1937
46057,"Hamlin County, South Dakota",5903
46059,"Hand County, South Dakota",3431
46061,"Hanson County, South Dakota",3331
46063,"Harding County, South Dakota",1255
46065,"Hughes County, South Dakota",17022
46067,"Hutchinson County, South Dakota",7343
46069,"Hyde County, South Dakota",1420
46071,"Jackson County, South Dakota",3031
46073,"Jerauld County, South Dakota",2071
46075,"Jones County, South Dakota",1006
46077,"Kingsbury County, South Dakota",5148
46079,"Lake County, South Dakota",11200
46081,"Lawrence County, South Dakota",24097
46083,"Lincoln County, South Dakota",44828
46085,"Lyman County, South Dakota",3755
46087,"McCook County, South Dakota",5618
46089,"McPherson County, South Dakota",2459
46091,"Marshall County, South Dakota",4656
46093,"Meade County, South Dakota",25456
46095,"Mellette County, South Dakota",2048
46097,"Miner County, South Dakota",2389
46099,"Minnehaha County, South Dakota",169468
46101,"Moody County, South Dakota",6486
46103,"Pennington County, South Dakota",100937
46105,"Perkins County, South Dakota",2982
46107,"Potter County, South Dakota",2329
46109,"Roberts County, South Dakota",10149
46111,"Sanborn County, South Dakota",2355
46113,"Shannon County, South Dakota",13586
46115,"Spink County, South Dakota",6415
46117,"Stanley County, South Dakota",2966
46119,"Sully County, South Dakota",1373
46121,"Todd County, South Dakota",9612
46123,"Tripp County, South Dakota",5644
46125,"Turner County, South Dakota",8347
46127,"Union County, South Dakota",14399
46129,"Walworth County, South Dakota",5438
46135,"Yankton County, South Dakota",22438
46137,"Ziebach County, South Dakota",2801
47001,"Anderson County, Tennessee",75129
47003,"Bedford County, Tennessee",45058
47005,"Benton County, Tennessee",16489
47007,"Bledsoe County, Tennessee",12876
47009,"Blount County, Tennessee",123010
47011,"Bradley County, Tennessee",98963
47013,"Campbell County, Tennessee",40716
47015,"Cannon County, Tennessee",13801
47017,"Carroll County, Tennessee",28522
47019,"Carter County, Tennessee",57424
47021,"Cheatham County, Tennessee",39105
47023,"Chester County, Tennessee",17131
47025,"Claiborne County, Tennessee",32213
47027,"Clay County, Tennessee",7861
47029,"Cocke County, Tennessee",35662
47031,"Coffee County, Tennessee",52796
47033,"Crockett County, Tennessee",14586
47035,"Cumberland County, Tennessee",56053
47037,"Davidson County, Tennessee",626681
47039,"Decatur County, Tennessee",11757
47041,"DeKalb County, Tennessee",18723
47043,"Dickson County, Tennessee",49666
47045,"Dyer County, Tennessee",38335
47047,"Fayette County, Tennessee",38413
47049,"Fentress County, Tennessee",17959
47051,"Franklin County, Tennessee",41052
47053,"Gibson County, Tennessee",49683
47055,"Giles County, Tennessee",29485
47057,"Grainger County, Tennessee",22657
47059,"Greene County, Tennessee",68831
47061,"Grundy County, Tennessee",13703
47063,"Hamblen County, Tennessee",62544
47065,"Hamilton County, Tennessee",336463
47067,"Hancock County, Tennessee",6819
47069,"Hardeman County, Tennessee",27253
47071,"Hardin County, Tennessee",26026
47073,"Hawkins County, Tennessee",56833
47075,"Haywood County, Tennessee",18787
47077,"Henderson County, Tennessee",27769
47079,"Henry County, Tennessee",32330
47081,"Hickman County, Tennessee",24690
47083,"Houston County, Tennessee",8426
47085,"Humphreys County, Tennessee",18538
47087,"Jackson County, Tennessee",11638
47089,"Jefferson County, Tennessee",51407
47091,"Johnson County, Tennessee",18244
47093,"Knox County, Tennessee",432226
47095,"Lake County, Tennessee",7832
47097,"Lauderdale County, Tennessee",27815
47099,"Lawrence County, Tennessee",41869
47101,"Lewis County, Tennessee",12161
47103,"Lincoln County, Tennessee",33361
47105,"Loudon County, Tennessee",48556
47107,"McMinn County, Tennessee",52266
47109,"McNairy County, Tennessee",26075
47111,"Macon County, Tennessee",22248
47113,"Madison County, Tennessee",98294
47115,"Marion County, Tennessee",28237
47117,"Marshall County, Tennessee",30617
47119,"Maury County, Tennessee",80956
47121,"Meigs County, Tennessee",11753
47123,"Monroe County, Tennessee",44519
47125,"Montgomery County, Tennessee",172331
47127,"Moore County, Tennessee",6362
47129,"Morgan County, Tennessee",21987
47131,"Obion County, Tennessee",31807
47133,"Overton County, Tennessee",22083
47135,"Perry County, Tennessee",7915
47137,"Pickett County, Tennessee",5077
47139,"Polk County, Tennessee",16825
47141,"Putnam County, Tennessee",72321
47143,"Rhea County, Tennessee",31809
47145,"Roane County, Tennessee",54181
47147,"Robertson County, Tennessee",66283
47149,"Rutherford County, Tennessee",262604
47151,"Scott County, Tennessee",22228
47153,"Sequatchie County, Tennessee",14112
47155,"Sevier County, Tennessee",89889
47157,"Shelby County, Tennessee",927644
47159,"Smith County, Tennessee",19166
47161,"Stewart County, Tennessee",13324
47163,"Sullivan County, Tennessee",156823
47165,"Sumner County, Tennessee",160645
47167,"Tipton County, Tennessee",61081
47169,"Trousdale County, Tennessee",7870
47171,"Unicoi County, Tennessee",18313
47173,"Union County, Tennessee",19109
47175,"Van Buren County, Tennessee",5548
47177,"Warren County, Tennessee",39839
47179,"Washington County, Tennessee",122979
47181,"Wayne County, Tennessee",17021
47183,"Weakley County, Tennessee",35021
47185,"White County, Tennessee",25841
47187,"Williamson County, Tennessee",183182
47189,"Wilson County, Tennessee",113993
48001,"Anderson County, Texas",58458
48003,"Andrews County, Texas",14786
48005,"Angelina County, Texas",86771
48007,"Aransas County, Texas",23158
48009,"Archer County, Texas",9054
48011,"Armstrong County, Texas",1901
48013,"Atascosa County, Texas",44911
48015,"Austin County, Texas",28417
48017,"Bailey County, Texas",7165
48019,"Bandera County, Texas",20485
48021,"Bastrop County, Texas",74171
48023,"Baylor County, Texas",3726
48025,"Bee County, Texas",31861
48027,"Bell County, Texas",310235
48029,"Bexar County, Texas",1714773
48031,"Blanco County, Texas",10497
48033,"Borden County, Texas",641
48035,"Bosque County, Texas",18212
48037,"Bowie County, Texas",92565
48039,"Brazoria County, Texas",313166
48041,"Brazos County, Texas",194851
48043,"Brewster County, Texas",9232
48045,"Briscoe County, Texas",1637
48047,"Brooks County, Texas",7223
48049,"Brown County, Texas",38106
48051,"Burleson County, Texas",17187
48053,"Burnet County, Texas",42750
48055,"Caldwell County, Texas",38066
48057,"Calhoun County, Texas",21381
48059,"Callahan County, Texas",13544
48061,"Cameron County, Texas",406220
48063,"Camp County, Texas",12401
48065,"Carson County, Texas",6182
48067,"Cass County, Texas",30464
48069,"Castro County, Texas",8062
48071,"Chambers County, Texas",35096
48073,"Cherokee County, Texas",50845
48075,"Childress County, Texas",7041
48077,"Clay County, Texas",10752
48079,"Cochran County, Texas",3127
48081,"Coke County, Texas",3320
48083,"Coleman County, Texas",8895
48085,"Collin County, Texas",782341
48087,"Collingsworth County, Texas",3057
48089,"Colorado County, Texas",20874
48091,"Comal County, Texas",108472
48093,"Comanche County, Texas",13974
48095,"Concho County, Texas",4087
48097,"Cooke County, Texas",38437
48099,"Coryell County, Texas",75388
48101,"Cottle County, Texas",1505
48103,"Crane County, Texas",4375
48105,"Crockett County, Texas",3719
48107,"Crosby County, Texas",6059
48109,"Culberson County, Texas",2398
48111,"Dallam County, Texas",6703
48113,"Dallas County, Texas",2368139
48115,"Dawson County, Texas",13833
48117,"Deaf Smith County, Texas",19372
48119,"Delta County, Texas",5231
48121,"Denton County, Texas",662614
48123,"DeWitt County, Texas",20097
48125,"Dickens County, Texas",2444
48127,"Dimmit County, Texas",9996
48129,"Donley County, Texas",3677
48131,"Duval County, Texas",11782
48133,"Eastland County, Texas",18583
48135,"Ector County, Texas",137130
48137,"Edwards County, Texas",2002
48139,"Ellis County, Texas",149610
48141,"El Paso County, Texas",800647
48143,"Erath County, Texas",37890
48145,"Falls County, Texas",17866
48147,"Fannin County, Texas",33915
48149,"Fayette County, Texas",24554
48151,"Fisher County, Texas",3974
48153,"Floyd County, Texas",6446
48155,"Foard County, Texas",1336
48157,"Fort Bend County, Texas",585375
48159,"Franklin County, Texas",10605
48161,"Freestone County, Texas",19816
48163,"Frio County, Texas",17217
48165,"Gaines County, Texas",17526
48167,"Galveston County, Texas",291309
48169,"Garza County, Texas",6461
48171,"Gillespie County, Texas",24837
48173,"Glasscock County, Texas",1226
48175,"Goliad County, Texas",7210
48177,"Gonzales County, Texas",19807
48179,"Gray County, Texas",22535
48181,"Grayson County, Texas",120877
48183,"Gregg County, Texas",121730
48185,"Grimes County, Texas",26604
48187,"Guadalupe County, Texas",131533
48189,"Hale County, Texas",36273
48191,"Hall County, Texas",3353
48193,"Hamilton County, Texas",8517
48195,"Hansford County, Texas",5613
48197,"Hardeman County, Texas",4139
48199,"Hardin County, Texas",54635
48201,"Harris County, Texas",4092459
48203,"Harrison County, Texas",65631
48205,"Hartley County, Texas",6062
48207,"Haskell County, Texas",5899
48209,"Hays County, Texas",157107
48211,"Hemphill County, Texas",3807
48213,"Henderson County, Texas",78532
48215,"Hidalgo County, Texas",774773
48217,"Hill County, Texas",35089
48219,"Hockley County, Texas",22935
48221,"Hood County, Texas",51182
48223,"Hopkins County, Texas",35161
48225,"Houston County, Texas",23732
48227,"Howard County, Texas",35012
48229,"Hudspeth County, Texas",3476
48231,"Hunt County, Texas",86129
48233,"Hutchinson County, Texas",22150
48235,"Irion County, Texas",1599
48237,"Jack County, Texas",9044
48239,"Jackson County, Texas",14075
48241,"Jasper County, Texas",35710
48243,"Jeff Davis County, Texas",2342
48245,"Jefferson County, Texas",252273
48247,"Jim Hogg County, Texas",5300
48249,"Jim Wells County, Texas",40838
48251,"Johnson County, Texas",150934
48253,"Jones County, Texas",20202
48255,"Karnes County, Texas",14824
48257,"Kaufman County, Texas",103350
48259,"Kendall County, Texas",33410
48261,"Kenedy County, Texas",416
48263,"Kent County, Texas",808
48265,"Kerr County, Texas",49625
48267,"Kimble County, Texas",4607
48269,"King County, Texas",286
48271,"Kinney County, Texas",3598
48273,"Kleberg County, Texas",32061
48275,"Knox County, Texas",3719
48277,"Lamar County, Texas",49793
48279,"Lamb County, Texas",13977
48281,"Lampasas County, Texas",19677
48283,"La Salle County, Texas",6886
48285,"Lavaca County, Texas",19263
48287,"Lee County, Texas",16612
48289,"Leon County, Texas",16801
48291,"Liberty County, Texas",75643
48293,"Limestone County, Texas",23384
48295,"Lipscomb County, Texas",3302
48297,"Live Oak County, Texas",11531
48299,"Llano County, Texas",19301
48301,"Loving County, Texas",82
48303,"Lubbock County, Texas",278831
48305,"Lynn County, Texas",5915
48307,"McCulloch County, Texas",8283
48309,"McLennan County, Texas",234906
48311,"McMullen County, Texas",707
48313,"Madison County, Texas",13664
48315,"Marion County, Texas",10546
48317,"Martin County, Texas",4799
48319,"Mason County, Texas",4012
48321,"Matagorda County, Texas",36702
48323,"Maverick County, Texas",54258
48325,"Medina County, Texas",46006
48327,"Menard County, Texas",2242
48329,"Midland County, Texas",136872
48331,"Milam County, Texas",24757
48333,"Mills County, Texas",4936
48335,"Mitchell County, Texas",9403
48337,"Montague County, Texas",19719
48339,"Montgomery County, Texas",455746
48341,"Moore County, Texas",21904
48343,"Morris County, Texas",12934
48345,"Motley County, Texas",1210
48347,"Nacogdoches County, Texas",64524
48349,"Navarro County, Texas",47735
48351,"Newton County, Texas",14445
48353,"Nolan County, Texas",15216
48355,"Nueces County, Texas",340223
48357,"Ochiltree County, Texas",10223
48359,"Oldham County, Texas",2052
48361,"Orange County, Texas",81837
48363,"Palo Pinto County, Texas",28111
48365,"Panola County, Texas",23796
48367,"Parker County, Texas",116927
48369,"Parmer County, Texas",10269
48371,"Pecos County, Texas",15507
48373,"Polk County, Texas",45413
48375,"Potter County, Texas",121073
48377,"Presidio County, Texas",7818
48379,"Rains County, Texas",10914
48381,"Randall County, Texas",120725
48383,"Reagan County, Texas",3367
48385,"Real County, Texas",3309
48387,"Red River County, Texas",12860
48389,"Reeves County, Texas",13783
48391,"Refugio County, Texas",7383
48393,"Roberts County, Texas",929
48395,"Robertson County, Texas",16622
48397,"Rockwall County, Texas",78337
48399,"Runnels County, Texas",10501
48401,"Rusk County, Texas",53330
48403,"Sabine County, Texas",10834
48405,"San Augustine County, Texas",8865
48407,"San Jacinto County, Texas",26384
48409,"San Patricio County, Texas",64804
48411,"San Saba County, Texas",6131
48413,"Schleicher County, Texas",3461
48415,"Scurry County, Texas",16921
48417,"Shackelford County, Texas",3378
48419,"Shelby County, Texas",25448
48421,"Sherman County, Texas",3034
48423,"Smith County, Texas",209714
48425,"Somervell County, Texas",8490
48427,"Starr County, Texas",60968
48429,"Stephens County, Texas",9630
48431,"Sterling County, Texas",1143
48433,"Stonewall County, Texas",1490
48435,"Sutton County, Texas",4128
48437,"Swisher County, Texas",7854
48439,"Tarrant County, Texas",1809034
48441,"Taylor County, Texas",131506
48443,"Terrell County, Texas",984
48445,"Terry County, Texas",12651
48447,"Throckmorton County, Texas",1641
48449,"Titus County, Texas",32334
48451,"Tom Green County, Texas",110224
48453,"Travis County, Texas",1024266
48455,"Trinity County, Texas",14585
48457,"Tyler County, Texas",21766
48459,"Upshur County, Texas",39309
48461,"Upton County, Texas",3355
48463,"Uvalde County, Texas",26405
48465,"Val Verde County, Texas",48879
48467,"Van Zandt County, Texas",52579
48469,"Victoria County, Texas",86793
48471,"Walker County, Texas",67861
48473,"Waller County, Texas",43205
48475,"Ward County, Texas",10658
48477,"Washington County, Texas",33718
48479,"Webb County, Texas",250304
48481,"Wharton County, Texas",41280
48483,"Wheeler County, Texas",5410
48485,"Wichita County, Texas",131500
48487,"Wilbarger County, Texas",13535
48489,"Willacy County, Texas",22134
48491,"Williamson County, Texas",422679
48493,"Wilson County, Texas",42918
48495,"Winkler County, Texas",7110
48497,"Wise County, Texas",59127
48499,"Wood County, Texas",41964
48501,"Yoakum County, Texas",7879
48503,"Young County, Texas",18550
48505,"Zapata County, Texas",14018
48507,"Zavala County, Texas",11677
49001,"Beaver County, Utah",6629
49003,"Box Elder County, Utah",49975
49005,"Cache County, Utah",112656
49007,"Carbon County, Utah",21403
49009,"Daggett County, Utah",1059
49011,"Davis County, Utah",306479
49013,"Duchesne County, Utah",18607
49015,"Emery County, Utah",10976
49017,"Garfield County, Utah",5172
49019,"Grand County, Utah",9225
49021,"Iron County, Utah",46163
49023,"Juab County, Utah",10246
49025,"Kane County, Utah",7125
49027,"Millard County, Utah",12503
49029,"Morgan County, Utah",9469
49031,"Piute County, Utah",1556
49033,"Rich County, Utah",2264
49035,"Salt Lake County, Utah",1029655
49037,"San Juan County, Utah",14746
49039,"Sanpete County, Utah",27822
49041,"Sevier County, Utah",20802
49043,"Summit County, Utah",36324
49045,"Tooele County, Utah",58218
49047,"Uintah County, Utah",32588
49049,"Utah County, Utah",516564
49051,"Wasatch County, Utah",23530
49053,"Washington County, Utah",138115
49055,"Wayne County, Utah",2778
49057,"Weber County, Utah",231236
50001,"Addison County, Vermont",36821
50003,"Bennington County, Vermont",37125
50005,"Caledonia County, Vermont",31227
50007,"Chittenden County, Vermont",156545
50009,"Essex County, Vermont",6306
50011,"Franklin County, Vermont",47746
50013,"Grand Isle County, Vermont",6970
50015,"Lamoille County, Vermont",24475
50017,"Orange County, Vermont",28936
50019,"Orleans County, Vermont",27231
50021,"Rutland County, Vermont",61642
50023,"Washington County, Vermont",59534
50025,"Windham County, Vermont",44513
50027,"Windsor County, Vermont",56670
51001,"Accomack County, Virginia",33164
51003,"Albemarle County, Virginia",99010
51005,"Alleghany County, Virginia",16250
51007,"Amelia County, Virginia",12690
51009,"Amherst County, Virginia",32353
51011,"Appomattox County, Virginia",14973
51013,"Arlington County, Virginia",207627
51015,"Augusta County, Virginia",73750
51017,"Bath County, Virginia",4731
51019,"Bedford County, Virginia",68676
51021,"Bland County, Virginia",6824
51023,"Botetourt County, Virginia",33148
51025,"Brunswick County, Virginia",17434
51027,"Buchanan County, Virginia",24098
51029,"Buckingham County, Virginia",17146
51031,"Campbell County, Virginia",54842
51033,"Caroline County, Virginia",28545
51035,"Carroll County, Virginia",30042
51036,"Charles City County, Virginia",7256
51037,"Charlotte County, Virginia",12586
51041,"Chesterfield County, Virginia",316236
51043,"Clarke County, Virginia",14034
51045,"Craig County, Virginia",5190
51047,"Culpeper County, Virginia",46689
51049,"Cumberland County, Virginia",10052
51051,"Dickenson County, Virginia",15903
51053,"Dinwiddie County, Virginia",28001
51057,"Essex County, Virginia",11151
51059,"Fairfax County, Virginia",1081699
51061,"Fauquier County, Virginia",65203
51063,"Floyd County, Virginia",15279
51065,"Fluvanna County, Virginia",25691
51067,"Franklin County, Virginia",56159
51069,"Frederick County, Virginia",78305
51071,"Giles County, Virginia",17286
51073,"Gloucester County, Virginia",36858
51075,"Goochland County, Virginia",21717
51077,"Grayson County, Virginia",15533
51079,"Greene County, Virginia",18403
51081,"Greensville County, Virginia",12243
51083,"Halifax County, Virginia",36241
51085,"Hanover County, Virginia",99863
51087,"Henrico County, Virginia",306935
51089,"Henry County, Virginia",54151
51091,"Highland County, Virginia",2321
51093,"Isle of Wight County, Virginia",35270
51095,"James City County, Virginia",67009
51097,"King and Queen County, Virginia",6945
51099,"King George County, Virginia",23584
51101,"King William County, Virginia",15935
51103,"Lancaster County, Virginia",11391
51105,"Lee County, Virginia",25587
51107,"Loudoun County, Virginia",312311
51109,"Louisa County, Virginia",33153
51111,"Lunenburg County, Virginia",12914
51113,"Madison County, Virginia",13308
51115,"Mathews County, Virginia",8978
51117,"Mecklenburg County, Virginia",32727
51119,"Middlesex County, Virginia",10959
51121,"Montgomery County, Virginia",94392
51125,"Nelson County, Virginia",15020
51127,"New Kent County, Virginia",18429
51131,"Northampton County, Virginia",12389
51133,"Northumberland County, Virginia",12330
51135,"Nottoway County, Virginia",15853
51137,"Orange County, Virginia",33481
51139,"Page County, Virginia",24042
51141,"Patrick County, Virginia",18490
51143,"Pittsylvania County, Virginia",63506
51145,"Powhatan County, Virginia",28046
51147,"Prince Edward County, Virginia",23368
51149,"Prince George County, Virginia",35725
51153,"Prince William County, Virginia",402002
51155,"Pulaski County, Virginia",34872
51157,"Rappahannock County, Virginia",7373
51159,"Richmond County, Virginia",9254
51161,"Roanoke County, Virginia",92376
51163,"Rockbridge County, Virginia",22307
51165,"Rockingham County, Virginia",76314
51167,"Russell County, Virginia",28897
51169,"Scott County, Virginia",23177
51171,"Shenandoah County, Virginia",41993
51173,"Smyth County, Virginia",32208
51175,"Southampton County, Virginia",18570
51177,"Spotsylvania County, Virginia",122397
51179,"Stafford County, Virginia",128961
51181,"Surry County, Virginia",7058
51183,"Sussex County, Virginia",12087
51185,"Tazewell County, Virginia",45078
51187,"Warren County, Virginia",37575
51191,"Washington County, Virginia",54876
51193,"Westmoreland County, Virginia",17454
51195,"Wise County, Virginia",41452
51197,"Wythe County, Virginia",29235
51199,"York County, Virginia",65187
51510,"Alexandria city, Virginia",139993
51515,"Bedford city, Virginia",6222
51520,"Bristol city, Virginia",17835
51530,"Buena Vista city, Virginia",6650
51540,"Charlottesville city, Virginia",43435
51550,"Chesapeake city, Virginia",222209
51570,"Colonial Heights city, Virginia",17411
51580,"Covington city, Virginia",5961
51590,"Danville city, Virginia",43055
51595,"Emporia city, Virginia",5927
51600,"Fairfax city, Virginia",22565
51610,"Falls Church city, Virginia",12332
51620,"Franklin city, Virginia",8582
51630,"Fredericksburg city, Virginia",24286
51640,"Galax city, Virginia",7042
51650,"Hampton city, Virginia",137467
51660,"Harrisonburg city, Virginia",48914
51670,"Hopewell city, Virginia",22591
51678,"Lexington city, Virginia",7042
51680,"Lynchburg city, Virginia",75568
51683,"Manassas city, Virginia",37821
51685,"Manassas Park city, Virginia",14273
51690,"Martinsville city, Virginia",13821
51700,"Newport News city, Virginia",180966
51710,"Norfolk city, Virginia",242803
51720,"Norton city, Virginia",3958
51730,"Petersburg city, Virginia",32420
51735,"Poquoson city, Virginia",12150
51740,"Portsmouth city, Virginia",95535
51750,"Radford city, Virginia",16408
51760,"Richmond city, Virginia",204214
51770,"Roanoke city, Virginia",97032
51775,"Salem city, Virginia",24802
51790,"Staunton city, Virginia",23746
51800,"Suffolk city, Virginia",84585
51810,"Virginia Beach city, Virginia",437994
51820,"Waynesboro city, Virginia",21006
51830,"Williamsburg city, Virginia",14067
51840,"Winchester city, Virginia",26203
53001,"Adams County, Washington",18728
53003,"Asotin County, Washington",21623
53005,"Benton County, Washington",175177
53007,"Chelan County, Washington",72453
53009,"Clallam County, Washington",71404
53011,"Clark County, Washington",425363
53013,"Columbia County, Washington",4078
53015,"Cowlitz County, Washington",102410
53017,"Douglas County, Washington",38431
53019,"Ferry County, Washington",7551
53021,"Franklin County, Washington",78163
53023,"Garfield County, Washington",2266
53025,"Grant County, Washington",89120
53027,"Grays Harbor County, Washington",72797
53029,"Island County, Washington",78506
53031,"Jefferson County, Washington",29872
53033,"King County, Washington",1931249
53035,"Kitsap County, Washington",251133
53037,"Kittitas County, Washington",40915
53039,"Klickitat County, Washington",20318
53041,"Lewis County, Washington",75455
53043,"Lincoln County, Washington",10570
53045,"Mason County, Washington",60699
53047,"Okanogan County, Washington",41120
53049,"Pacific County, Washington",20920
53051,"Pend Oreille County, Washington",13001
53053,"Pierce County, Washington",795225
53055,"San Juan County, Washington",15769
53057,"Skagit County, Washington",116901
53059,"Skamania County, Washington",11066
53061,"Snohomish County, Washington",713335
53063,"Spokane County, Washington",471221
53065,"Stevens County, Washington",43531
53067,"Thurston County, Washington",252264
53069,"Wahkiakum County, Washington",3978
53071,"Walla Walla County, Washington",58781
53073,"Whatcom County, Washington",201140
53075,"Whitman County, Washington",44776
53077,"Yakima County, Washington",243231
54001,"Barbour County, West Virginia",16589
54003,"Berkeley County, West Virginia",104169
54005,"Boone County, West Virginia",24629
54007,"Braxton County, West Virginia",14523
54009,"Brooke County, West Virginia",24069
54011,"Cabell County, West Virginia",96319
54013,"Calhoun County, West Virginia",7627
54015,"Clay County, West Virginia",9386
54017,"Doddridge County, West Virginia",8202
54019,"Fayette County, West Virginia",46039
54021,"Gilmer County, West Virginia",8693
54023,"Grant County, West Virginia",11937
54025,"Greenbrier County, West Virginia",35480
54027,"Hampshire County, West Virginia",23964
54029,"Hancock County, West Virginia",30676
54031,"Hardy County, West Virginia",14025
54033,"Harrison County, West Virginia",69099
54035,"Jackson County, West Virginia",29211
54037,"Jefferson County, West Virginia",53498
54039,"Kanawha County, West Virginia",193063
54041,"Lewis County, West Virginia",16372
54043,"Lincoln County, West Virginia",21720
54045,"Logan County, West Virginia",36743
54047,"McDowell County, West Virginia",22113
54049,"Marion County, West Virginia",56418
54051,"Marshall County, West Virginia",33107
54053,"Mason County, West Virginia",27324
54055,"Mercer County, West Virginia",62264
54057,"Mineral County, West Virginia",28212
54059,"Mingo County, West Virginia",26839
54061,"Monongalia County, West Virginia",96189
54063,"Monroe County, West Virginia",13502
54065,"Morgan County, West Virginia",17541
54067,"Nicholas County, West Virginia",26233
54069,"Ohio County, West Virginia",44443
54071,"Pendleton County, West Virginia",7695
54073,"Pleasants County, West Virginia",7605
54075,"Pocahontas County, West Virginia",8719
54077,"Preston County, West Virginia",33520
54079,"Putnam County, West Virginia",55486
54081,"Raleigh County, West Virginia",78859
54083,"Randolph County, West Virginia",29405
54085,"Ritchie County, West Virginia",10449
54087,"Roane County, West Virginia",14926
54089,"Summers County, West Virginia",13927
54091,"Taylor County, West Virginia",16895
54093,"Tucker County, West Virginia",7141
54095,"Tyler County, West Virginia",9208
54097,"Upshur County, West Virginia",24254
54099,"Wayne County, West Virginia",42481
54101,"Webster County, West Virginia",9154
54103,"Wetzel County, West Virginia",16583
54105,"Wirt County, West Virginia",5717
54107,"Wood County, West Virginia",86956
54109,"Wyoming County, West Virginia",23796
55001,"Adams County, Wisconsin",20875
55003,"Ashland County, Wisconsin",16157
55005,"Barron County, Wisconsin",45870
55007,"Bayfield County, Wisconsin",15014
55009,"Brown County, Wisconsin",248007
55011,"Buffalo County, Wisconsin",13587
55013,"Burnett County, Wisconsin",15457
55015,"Calumet County, Wisconsin",48971
55017,"Chippewa County, Wisconsin",62415
55019,"Clark County, Wisconsin",34690
55021,"Columbia County, Wisconsin",56833
55023,"Crawford County, Wisconsin",16644
55025,"Dane County, Wisconsin",488073
55027,"Dodge County, Wisconsin",88759
55029,"Door County, Wisconsin",27785
55031,"Douglas County, Wisconsin",44159
55033,"Dunn County, Wisconsin",43857
55035,"Eau Claire County, Wisconsin",98736
55037,"Florence County, Wisconsin",4423
55039,"Fond du Lac County, Wisconsin",101633
55041,"Forest County, Wisconsin",9304
55043,"Grant County, Wisconsin",51208
55045,"Green County, Wisconsin",36842
55047,"Green Lake County, Wisconsin",19051
55049,"Iowa County, Wisconsin",23687
55051,"Iron County, Wisconsin",5916
55053,"Jackson County, Wisconsin",20449
55055,"Jefferson County, Wisconsin",83686
55057,"Juneau County, Wisconsin",26664
55059,"Kenosha County, Wisconsin",166426
